PID,Lot Area,Neighborhood,Bldg Type,Overall Qual,Overall Cond,Exterior 1st,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Misc Feature,Misc Val,Mo Sold,SalePrice
902207130,9656.0,OldTown,1Fam,2.0,2,AsbShng,BrkTil,832,0,0,832.0,0.0,0.0,1,0.0,2,,0,6.0,12789.0
902207140,8520.0,OldTown,1Fam,6.0,8,VinylSd,BrkTil,720,0,0,720.0,0.0,0.0,1,0.0,2,,0,5.0,105900.0
902305110,9600.0,OldTown,1Fam,8.0,9,Wd Sdng,BrkTil,930,636,0,1566.0,0.0,0.0,2,0.0,3,,0,4.0,150000.0
902327040,10800.0,OldTown,1Fam,5.0,6,MetalSd,PConc,966,686,0,1652.0,1.0,0.0,2,0.0,4,,1200,6.0,139000.0
902329030,9000.0,OldTown,1Fam,8.0,9,Wd Sdng,Stone,1157,1111,0,,0.0,0.0,3,0.0,3,,0,4.0,240000.0
902401060,9045.0,OldTown,2fmCon,5.0,3,MetalSd,BrkTil,1128,1128,0,2256.0,0.0,0.0,2,0.0,4,,0,6.0,76500.0
902402010,7407.0,OldTown,1Fam,6.0,7,MetalSd,CBlock,1236,0,0,1236.0,1.0,0.0,1,0.0,2,,0,4.0,149700.0
902402130,7740.0,OldTown,1Fam,4.0,7,VinylSd,CBlock,741,622,0,1363.0,0.0,0.0,1,0.0,3,,0,6.0,125500.0
902402250,11340.0,OldTown,2fmCon,4.0,6,VinylSd,PConc,1246,1044,0,2290.0,0.0,0.0,2,0.0,4,,0,4.0,122500.0
902403070,10560.0,OldTown,1Fam,6.0,7,Wd Sdng,CBlock,868,602,0,1470.0,0.0,0.0,1,1.0,2,,0,6.0,140750.0
903204040,5830.0,BrkSide,1Fam,5.0,6,MetalSd,CBlock,1030,582,0,1612.0,0.0,0.0,1,1.0,3,,0,3.0,128500.0
903206120,7793.0,BrkSide,1Fam,7.0,7,Wd Sdng,BrkTil,1160,908,0,2068.0,0.0,0.0,1,1.0,3,,0,5.0,209500.0
903225150,5000.0,BrkSide,1Fam,4.0,7,MetalSd,BrkTil,765,0,0,765.0,1.0,0.0,1,0.0,2,,0,4.0,87000.0
903226160,6000.0,BrkSide,1Fam,6.0,7,MetalSd,BrkTil,608,524,0,1132.0,1.0,0.0,1,0.0,2,,0,4.0,134000.0
903227020,6000.0,BrkSide,1Fam,6.0,6,MetalSd,CBlock,848,348,0,1196.0,0.0,1.0,1,1.0,3,,0,3.0,128000.0
903227150,6360.0,BrkSide,1Fam,5.0,6,MetalSd,CBlock,955,498,0,1453.0,0.0,0.0,1,1.0,3,,0,3.0,132000.0
903228150,6000.0,BrkSide,1Fam,6.0,7,Wd Sdng,CBlock,780,636,0,1416.0,0.0,0.0,1,1.0,3,,0,3.0,139900.0
903232190,6240.0,BrkSide,1Fam,5.0,7,VinylSd,CBlock,548,492,0,1040.0,0.0,0.0,1,0.0,2,,0,5.0,123900.0
903233120,6240.0,BrkSide,1Fam,5.0,5,MetalSd,BrkTil,928,608,0,1536.0,0.0,0.0,2,0.0,4,,0,3.0,138400.0
903234050,6120.0,OldTown,1Fam,6.0,5,Wd Sdng,BrkTil,1068,0,0,1068.0,1.0,0.0,1,0.0,2,,0,3.0,109500.0
903425110,10300.0,OldTown,1Fam,7.0,6,Stucco,BrkTil,902,808,0,1710.0,0.0,0.0,2,0.0,3,,0,4.0,140000.0
903426180,8094.0,OldTown,1Fam,4.0,5,MetalSd,CBlock,888,1074,0,1962.0,0.0,0.0,1,1.0,4,,0,6.0,149500.0
903426200,12900.0,OldTown,1Fam,6.0,8,Wd Sdng,PConc,780,780,0,1560.0,0.0,0.0,1,1.0,3,,0,5.0,159900.0
903430080,3068.0,OldTown,1Fam,6.0,8,VinylSd,BrkTil,662,662,0,1324.0,0.0,1.0,1,0.0,3,,0,2.0,122000.0
903450110,8472.0,IDOTRR,Duplex,5.0,5,Wd Sdng,CBlock,816,0,0,816.0,1.0,0.0,1,0.0,2,,0,5.0,110000.0
903454060,5600.0,IDOTRR,2fmCon,4.0,5,VinylSd,Slab,372,720,0,1092.0,0.0,0.0,2,0.0,3,Othr,3500,7.0,55000.0
903476030,7630.0,OldTown,2fmCon,5.0,9,Wd Sdng,BrkTil,1032,780,0,1812.0,0.0,0.0,2,0.0,4,,0,5.0,140000.0
904100140,24090.0,ClearCr,1Fam,7.0,7,MetalSd,CBlock,1207,1196,0,2403.0,0.0,0.0,2,0.0,4,,0,6.0,244400.0
904101110,15263.0,ClearCr,1Fam,5.0,5,HdBoard,CBlock,1675,0,0,1675.0,0.0,0.0,2,0.0,3,,0,5.0,173000.0
904300150,10632.0,ClearCr,1Fam,5.0,3,Wd Sdng,BrkTil,725,499,0,1224.0,0.0,0.0,1,1.0,3,,0,1.0,107500.0
904302260,9900.0,SWISU,2fmCon,5.0,4,Wd Sdng,BrkTil,1212,180,0,1392.0,1.0,0.0,1,0.0,3,,0,,100000.0
904350045,6001.0,SWISU,1Fam,6.0,5,VinylSd,CBlock,600,319,0,919.0,0.0,0.0,1,0.0,3,,0,3.0,95000.0
904351040,6449.0,SWISU,1Fam,4.0,1,Wd Sdng,CBlock,942,942,0,,0.0,0.0,1,1.0,4,,0,3.0,93369.0
904352190,6048.0,SWISU,2fmCon,5.0,7,Wd Sdng,BrkTil,936,744,0,1680.0,1.0,0.0,2,0.0,2,,0,6.0,114900.0
905101100,6342.0,Sawyer,1Fam,5.0,8,VinylSd,CBlock,780,240,0,1020.0,0.0,0.0,1,,2,,0,,94000.0
905101300,10773.0,Sawyer,Duplex,4.0,3,Plywood,CBlock,1832,0,0,1832.0,2.0,0.0,2,0.0,4,,0,5.0,136000.0
905101310,10778.0,Sawyer,Duplex,4.0,5,HdBoard,CBlock,1768,0,0,1768.0,0.0,0.0,2,0.0,4,,0,4.0,136500.0
905102060,11625.0,Sawyer,2fmCon,5.0,4,Plywood,PConc,1039,0,0,1039.0,1.0,0.0,1,1.0,3,,0,4.0,131500.0
905103060,11341.0,Sawyer,1Fam,5.0,6,Wd Sdng,CBlock,1392,0,0,1392.0,1.0,0.0,1,1.0,3,,0,5.0,121500.0
905104210,8521.0,Sawyer,1Fam,5.0,5,HdBoard,CBlock,912,0,0,912.0,0.0,0.0,1,0.0,3,,0,5.0,125000.0
905105070,8246.0,Sawyer,1Fam,5.0,8,Plywood,CBlock,1060,0,0,1060.0,1.0,0.0,1,0.0,3,,0,5.0,154000.0
905105200,7800.0,Sawyer,1Fam,5.0,7,HdBoard,CBlock,892,0,0,892.0,1.0,0.0,1,0.0,3,,0,6.0,137900.0
905106140,9364.0,Sawyer,1Fam,6.0,7,HdBoard,CBlock,663,689,0,1352.0,0.0,0.0,1,1.0,4,,0,3.0,158000.0
905106170,7832.0,Sawyer,1Fam,5.0,5,HdBoard,CBlock,864,0,0,864.0,1.0,0.0,1,0.0,2,,0,5.0,137250.0
905107110,7424.0,Sawyer,Duplex,5.0,5,Plywood,CBlock,1373,0,0,1373.0,1.0,0.0,1,0.0,3,,0,5.0,160250.0
905107250,11227.0,Sawyer,1Fam,5.0,5,HdBoard,CBlock,720,720,0,1440.0,0.0,0.0,1,1.0,4,,0,3.0,163000.0
905107320,11616.0,Sawyer,1Fam,6.0,5,HdBoard,CBlock,672,714,0,1386.0,0.0,0.0,2,1.0,3,,0,4.0,158900.0
905109130,14000.0,ClearCr,1Fam,7.0,5,Wd Sdng,PConc,1306,954,0,2260.0,1.0,0.0,2,1.0,3,,0,4.0,328000.0
905109170,20062.0,ClearCr,1Fam,7.0,7,Wd Sdng,CBlock,1483,0,0,1483.0,1.0,0.0,1,1.0,1,,0,4.0,270000.0
905201030,9259.0,Sawyer,1Fam,4.0,4,Wd Sdng,BrkTil,756,0,0,756.0,0.0,0.0,1,0.0,2,,0,6.0,85000.0
905202090,9600.0,Sawyer,1Fam,4.0,7,VinylSd,CBlock,1067,0,0,1067.0,0.0,0.0,2,0.0,2,,0,2.0,128000.0
905325030,23595.0,ClearCr,1Fam,7.0,6,Plywood,PConc,1332,192,0,1524.0,2.0,0.0,0,1.0,0,,0,4.0,260000.0
905352140,17082.0,ClearCr,1Fam,6.0,5,VinylSd,PConc,1117,864,0,1981.0,1.0,0.0,2,1.0,4,,0,5.0,230000.0
905378040,18600.0,Edwards,1Fam,3.0,4,Wd Sdng,CBlock,1052,558,0,,0.0,1.0,2,0.0,4,Shed,450,6.0,124000.0
905426060,,Edwards,1Fam,5.0,5,Wd Sdng,BrkTil,835,0,0,835.0,0.0,0.0,1,0.0,2,Shed,400,5.0,83000.0
905426200,11479.0,Edwards,1Fam,6.0,7,Wd Sdng,CBlock,1074,0,0,1074.0,1.0,0.0,1,0.0,3,,0,6.0,144500.0
905451320,9571.0,Edwards,1Fam,5.0,6,Wd Sdng,CBlock,1144,0,0,,1.0,0.0,1,0.0,3,,0,6.0,129000.0
905452110,9350.0,Edwards,1Fam,4.0,6,WdShing,CBlock,1169,0,362,1531.0,0.0,0.0,1,0.0,3,,0,6.0,127000.0
905452160,9525.0,Edwards,1Fam,5.0,7,WdShing,CBlock,1172,0,0,1172.0,1.0,0.0,1,0.0,3,,0,,128000.0
905453040,10420.0,Edwards,1Fam,6.0,5,VinylSd,PConc,1212,0,0,1212.0,0.0,0.0,2,0.0,3,,0,3.0,186000.0
905453080,17485.0,Edwards,1Fam,7.0,5,VinylSd,PConc,1508,0,0,1508.0,1.0,0.0,1,0.0,1,,0,1.0,308030.0
905475510,11200.0,Edwards,1Fam,5.0,3,Wd Sdng,CBlock,1298,0,0,1298.0,0.0,0.0,2,0.0,3,,0,6.0,114000.0
905478190,,Edwards,1Fam,4.0,7,MetalSd,CBlock,930,0,0,930.0,0.0,0.0,1,0.0,2,,0,4.0,84900.0
906201030,9206.0,SawyerW,1Fam,6.0,5,HdBoard,CBlock,977,755,0,,0.0,0.0,2,1.0,3,,0,6.0,178000.0
906201120,11980.0,SawyerW,1Fam,7.0,5,Plywood,CBlock,1433,0,0,1433.0,1.0,0.0,1,1.0,1,,0,6.0,270000.0
906204230,12361.0,SawyerW,1Fam,6.0,7,VinylSd,PConc,964,838,0,1802.0,0.0,1.0,2,1.0,3,,0,5.0,218000.0
906223090,9938.0,SawyerW,1Fam,7.0,5,MetalSd,PConc,1062,887,0,1949.0,1.0,0.0,2,,3,,0,6.0,236000.0
906225210,9069.0,SawyerW,1Fam,6.0,6,HdBoard,PConc,996,0,0,996.0,1.0,0.0,1,0.0,2,,0,4.0,147000.0
906378100,10475.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1694,0,0,,0.0,0.0,2,0.0,3,,0,2.0,245350.0
906380190,6762.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1208,0,0,1208.0,1.0,0.0,2,0.0,2,,0,2.0,206000.0
906385010,10402.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1226,0,0,1226.0,0.0,0.0,2,,3,,0,5.0,198900.0
906385020,,CollgCr,1Fam,7.0,5,VinylSd,PConc,1222,0,0,1222.0,0.0,0.0,2,0.0,2,,0,3.0,187000.0
906402200,12376.0,SawyerW,1Fam,7.0,5,Plywood,PConc,1699,1523,0,,1.0,0.0,3,0.0,5,,0,5.0,320000.0
906425045,14235.0,SawyerW,1Fam,6.0,8,Wd Sdng,PConc,831,614,0,1445.0,0.0,0.0,2,0.0,3,,0,3.0,138500.0
906477110,8816.0,ClearCr,1Fam,6.0,7,HdBoard,CBlock,1052,0,0,1052.0,1.0,0.0,1,0.0,3,,0,6.0,155000.0
907125090,11105.0,CollgCr,1Fam,5.0,5,VinylSd,PConc,965,0,0,965.0,1.0,0.0,1,0.0,2,,0,7.0,159000.0
907180050,9337.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,892,800,0,1692.0,0.0,0.0,2,1.0,3,,0,4.0,191000.0
907185060,8750.0,CollgCr,1Fam,6.0,5,VinylSd,PConc,804,878,0,1682.0,0.0,0.0,2,1.0,3,,0,6.0,200500.0
907200280,15240.0,CollgCr,1Fam,5.0,8,CemntBd,CBlock,1026,0,0,1026.0,1.0,0.0,1,1.0,3,,0,6.0,150000.0
907200290,10900.0,CollgCr,1Fam,6.0,7,HdBoard,CBlock,689,703,0,1392.0,0.0,0.0,1,1.0,3,Shed,450,3.0,161750.0
907200340,10650.0,CollgCr,1Fam,5.0,6,HdBoard,CBlock,894,0,0,894.0,1.0,0.0,1,0.0,3,,0,2.0,128200.0
907203070,7480.0,CollgCr,1Fam,5.0,6,Wd Sdng,CBlock,876,0,0,876.0,1.0,0.0,1,0.0,3,,0,6.0,127000.0
907250030,10389.0,CollgCr,1Fam,8.0,5,CemntBd,PConc,1978,0,0,1978.0,1.0,0.0,2,1.0,3,,0,5.0,318000.0
907252120,11423.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1601,0,0,1601.0,1.0,0.0,2,0.0,3,Shed,2000,5.0,272000.0
907262050,9548.0,CollgCr,1Fam,7.0,6,VinylSd,PConc,941,888,0,,1.0,0.0,2,1.0,3,,0,1.0,237000.0
907280040,9375.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1044,1054,0,2098.0,0.0,0.0,2,1.0,4,,0,4.0,
907290040,12137.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1661,0,0,1661.0,0.0,0.0,2,0.0,3,,0,5.0,224900.0
907290170,4435.0,CollgCr,TwnhsE,6.0,5,VinylSd,PConc,848,0,0,848.0,1.0,0.0,1,0.0,1,,0,4.0,143750.0
907290240,4426.0,CollgCr,TwnhsE,,5,VinylSd,PConc,848,0,0,848.0,1.0,0.0,1,0.0,1,,0,5.0,143000.0
907401090,10635.0,CollgCr,1Fam,8.0,5,VinylSd,PConc,1668,0,0,1668.0,1.0,0.0,2,0.0,3,,0,5.0,232000.0
907410080,8400.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1484,0,0,1484.0,1.0,0.0,2,0.0,3,,0,5.0,213000.0
907414030,8773.0,CollgCr,1Fam,7.0,5,VinylSd,PConc,1414,0,0,1414.0,0.0,0.0,2,0.0,3,,0,5.0,185500.0
908102060,8777.0,Edwards,1Fam,3.0,6,VinylSd,CBlock,640,0,0,640.0,0.0,0.0,1,0.0,2,,0,4.0,84900.0
908102110,8842.0,Edwards,1Fam,5.0,6,VinylSd,CBlock,992,0,0,992.0,0.0,0.0,1,0.0,3,,0,,155891.0
908102130,9825.0,Edwards,Duplex,5.0,5,AsphShn,CBlock,1664,0,0,1664.0,0.0,0.0,2,0.0,4,,0,5.0,100000.0
908102170,10044.0,Edwards,1Fam,5.0,6,MetalSd,CBlock,1196,0,0,1196.0,1.0,0.0,1,0.0,3,,0,6.0,144000.0
908102300,11792.0,Edwards,1Fam,4.0,5,VinylSd,CBlock,792,328,0,1120.0,0.0,0.0,1,0.0,2,,0,6.0,64000.0
908103350,6305.0,Edwards,1Fam,6.0,6,Plywood,CBlock,1096,0,0,1096.0,1.0,0.0,1,,3,,0,6.0,125200.0
908152080,7819.0,Edwards,1Fam,6.0,5,Plywood,CBlock,1117,0,0,1117.0,1.0,0.0,1,0.0,3,,0,,107000.0
908203100,6410.0,Edwards,1Fam,4.0,5,WdShing,CBlock,960,0,0,960.0,0.0,0.0,1,0.0,3,,0,5.0,90000.0
908208020,8546.0,Edwards,1Fam,4.0,5,VinylSd,PConc,1121,0,0,1121.0,0.0,0.0,2,0.0,2,,0,3.0,140000.0
908225320,8741.0,Edwards,1Fam,6.0,4,VinylSd,CBlock,798,689,0,1487.0,0.0,0.0,1,1.0,3,,0,4.0,113000.0
908226130,12180.0,Edwards,2fmCon,4.0,4,MetalSd,BrkTil,672,252,0,924.0,1.0,0.0,1,0.0,2,,0,7.0,80000.0
908275300,8562.0,Edwards,1Fam,5.0,6,HdBoard,CBlock,1526,0,0,,0.0,0.0,1,0.0,4,,0,5.0,144500.0
909100080,4853.0,SWISU,1Fam,5.0,6,MetalSd,BrkTil,1296,0,0,1296.0,0.0,0.0,2,0.0,2,,0,5.0,104000.0
909100110,6858.0,SWISU,1Fam,6.0,4,Wd Sdng,PConc,841,806,0,1647.0,1.0,0.0,1,1.0,4,,0,,128000.0
909101070,8212.0,Edwards,1Fam,3.0,3,Stucco,BrkTil,864,0,0,864.0,1.0,0.0,1,0.0,2,,0,6.0,58500.0
909176140,5000.0,SWISU,1Fam,5.0,6,BrkFace,BrkTil,1026,665,0,1691.0,0.0,0.0,2,0.0,3,,0,5.0,127000.0
909176150,7890.0,SWISU,1Fam,6.0,6,Wd Sdng,CBlock,856,0,0,856.0,1.0,0.0,1,0.0,2,,0,3.0,126000.0
909177100,7200.0,SWISU,Duplex,4.0,6,Plywood,Slab,862,1788,0,2650.0,0.0,0.0,3,0.0,6,,500,2.0,160000.0
909250030,9839.0,SWISU,1Fam,5.0,2,VinylSd,PConc,894,772,0,1666.0,1.0,0.0,1,0.0,3,,0,5.0,100000.0
909250060,9638.0,SWISU,1Fam,6.0,7,Wd Sdng,PConc,1699,748,0,2447.0,0.0,0.0,2,0.0,4,,0,3.0,169000.0
909281080,10452.0,Crawfor,1Fam,7.0,6,Wd Sdng,BrkTil,1225,908,0,2133.0,1.0,0.0,1,1.0,4,,0,7.0,257500.0
909426080,15600.0,Crawfor,Duplex,5.0,6,VinylSd,CBlock,1102,1075,0,2177.0,0.0,0.0,2,1.0,5,,0,3.0,215000.0
909427230,9042.0,Crawfor,1Fam,7.0,9,CemntBd,Stone,1188,1152,0,2340.0,0.0,0.0,2,0.0,4,Shed,2500,,266500.0
909428280,17500.0,Crawfor,1Fam,7.0,8,BrkFace,PConc,1902,0,0,1902.0,1.0,0.0,2,0.0,3,,0,5.0,335000.0
909452114,19645.0,Crawfor,1Fam,7.0,6,VinylSd,PConc,896,756,0,1652.0,1.0,0.0,2,1.0,3,,0,6.0,203135.0
909455030,3907.0,Blueste,TwnhsE,8.0,6,HdBoard,CBlock,1034,0,0,1034.0,1.0,0.0,1,0.0,1,,0,,185000.0
909455040,3907.0,Blueste,TwnhsE,8.0,5,HdBoard,CBlock,1191,0,0,1191.0,0.0,0.0,2,0.0,2,,0,3.0,162500.0
909475140,15602.0,Crawfor,1Fam,7.0,8,BrkFace,CBlock,1801,0,0,,1.0,0.0,2,0.0,1,,0,3.0,289000.0
910202060,5436.0,IDOTRR,1Fam,4.0,8,VinylSd,BrkTil,796,358,0,1154.0,1.0,0.0,1,0.0,3,,0,5.0,125500.0
910203250,8154.0,IDOTRR,1Fam,2.0,5,Wd Sdng,BrkTil,540,0,0,540.0,0.0,0.0,1,0.0,1,,0,4.0,82000.0
910205120,9140.0,IDOTRR,1Fam,6.0,5,Wd Sdng,BrkTil,727,380,0,1107.0,0.0,0.0,1,0.0,2,,0,4.0,110000.0
911128180,7500.0,IDOTRR,1Fam,4.0,4,MetalSd,CBlock,698,430,0,1128.0,0.0,0.0,1,0.0,2,,0,4.0,68400.0
911202100,8712.0,IDOTRR,1Fam,4.0,7,MetalSd,Stone,859,319,0,1178.0,0.0,0.0,1,0.0,2,,0,1.0,102776.0
911204090,8712.0,IDOTRR,1Fam,5.0,5,Wd Sdng,CBlock,1044,0,0,1044.0,0.0,0.0,1,0.0,2,Shed,54,6.0,55993.0
911204100,8712.0,IDOTRR,1Fam,4.0,7,Wd Sdng,CBlock,952,0,0,,0.0,0.0,1,0.0,3,,0,6.0,50138.0
911370510,3811.0,Crawfor,TwnhsE,8.0,5,CemntBd,PConc,1646,0,0,1646.0,1.0,1.0,2,0.0,2,,0,,246000.0
914467040,11050.0,Mitchel,1Fam,8.0,5,VinylSd,PConc,1036,880,0,1916.0,1.0,0.0,2,1.0,3,,0,5.0,254900.0
914475090,9620.0,Mitchel,1Fam,6.0,7,Plywood,CBlock,1285,0,0,,0.0,1.0,2,0.0,3,Shed,80,5.0,190000.0
914476520,9196.0,Mitchel,1Fam,7.0,5,VinylSd,PConc,1560,0,0,1560.0,0.0,0.0,2,,3,,0,4.0,201000.0
914478045,12328.0,Mitchel,1Fam,6.0,5,HdBoard,CBlock,1034,0,0,1034.0,1.0,0.0,1,0.0,3,,0,5.0,169900.0
914478110,,Mitchel,Duplex,6.0,5,Plywood,CBlock,2048,0,0,2048.0,0.0,0.0,3,0.0,5,,0,3.0,170000.0
916125360,57200.0,Timber,1Fam,5.0,5,Wd Sdng,CBlock,1687,0,0,1687.0,1.0,0.0,1,0.0,3,,0,6.0,160000.0
916386010,11896.0,Timber,1Fam,7.0,5,VinylSd,PConc,1346,0,0,1346.0,1.0,0.0,2,0.0,3,,0,,220000.0
916386020,,Timber,1Fam,7.0,5,VinylSd,PConc,1214,0,0,1214.0,0.0,0.0,2,0.0,2,,0,1.0,179781.0
916386060,9802.0,Timber,1Fam,5.0,5,VinylSd,PConc,744,700,0,1444.0,0.0,0.0,2,1.0,3,,0,4.0,174000.0
916386090,12003.0,Timber,1Fam,8.0,5,VinylSd,PConc,774,1194,0,1968.0,0.0,0.0,2,1.0,4,,0,5.0,269500.0
916455170,,Timber,1Fam,7.0,5,VinylSd,PConc,824,1070,0,1894.0,1.0,0.0,2,1.0,4,,0,2.0,214900.0
916475110,14191.0,Timber,1Fam,8.0,5,VinylSd,PConc,993,915,0,,0.0,0.0,2,1.0,4,,0,4.0,202900.0
921128020,13214.0,Timber,1Fam,9.0,5,Stucco,PConc,2018,0,0,2018.0,0.0,0.0,2,0.0,3,,0,5.0,378500.0
923201020,15300.0,Mitchel,1Fam,5.0,5,Plywood,CBlock,1264,0,0,,1.0,0.0,1,0.0,2,,0,6.0,169000.0
923202105,10114.0,Mitchel,1Fam,5.0,5,VinylSd,PConc,1430,0,0,1430.0,0.0,0.0,2,0.0,3,,0,3.0,173500.0
923204150,9400.0,Mitchel,Duplex,6.0,5,MetalSd,CBlock,912,912,0,1824.0,0.0,0.0,2,2.0,4,,0,4.0,139000.0
923205015,11875.0,Mitchel,1Fam,5.0,5,VinylSd,PConc,1344,0,0,1344.0,0.0,0.0,2,0.0,3,,0,6.0,166500.0
923225300,1974.0,MeadowV,TwnhsE,4.0,5,CemntBd,CBlock,546,546,0,,0.0,0.0,1,1.0,3,,0,5.0,83500.0
923225390,2394.0,MeadowV,Twnhs,5.0,6,CemntBd,CBlock,945,0,0,945.0,1.0,1.0,1,0.0,2,,0,5.0,119500.0
923225440,2592.0,MeadowV,TwnhsE,5.0,3,CemntBd,CBlock,536,576,0,,0.0,0.0,1,1.0,3,,0,4.0,85000.0
923226250,1476.0,MeadowV,Twnhs,4.0,7,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,1,1.0,3,,0,3.0,76000.0
923226320,1491.0,MeadowV,TwnhsE,4.0,6,CemntBd,CBlock,630,0,0,630.0,1.0,0.0,1,0.0,1,,0,5.0,75500.0
923228270,1900.0,MeadowV,TwnhsE,4.0,4,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,1,1.0,3,,0,6.0,88250.0
923228370,1890.0,MeadowV,TwnhsE,4.0,6,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,1,1.0,3,,0,6.0,85500.0
923230190,6953.0,Mitchel,1Fam,5.0,7,VinylSd,CBlock,874,0,0,874.0,0.0,0.0,1,0.0,3,,0,6.0,130000.0
923251080,26142.0,Mitchel,1Fam,5.0,7,HdBoard,CBlock,1188,0,0,1188.0,0.0,0.0,1,0.0,3,,0,4.0,157900.0
923276030,12887.0,Mitchel,1Fam,5.0,7,VinylSd,CBlock,833,0,0,833.0,1.0,0.0,1,0.0,2,,0,4.0,149900.0
923276250,7700.0,Mitchel,Duplex,5.0,2,HdBoard,PConc,1216,1216,0,2432.0,0.0,0.0,4,2.0,4,Shed,600,2.0,159000.0
923426070,10475.0,Mitchel,1Fam,5.0,5,HdBoard,PConc,624,650,0,1274.0,0.0,0.0,1,1.0,3,,0,3.0,136000.0
924100050,10544.0,Mitchel,1Fam,5.0,5,HdBoard,CBlock,864,615,0,1479.0,0.0,0.0,2,0.0,5,,0,4.0,161000.0
924151040,9892.0,Mitchel,1Fam,8.0,5,VinylSd,PConc,1803,0,0,1803.0,1.0,1.0,2,1.0,3,,0,2.0,285000.0
924152030,12961.0,Mitchel,1Fam,6.0,5,VinylSd,PConc,1152,645,0,1797.0,1.0,0.0,2,1.0,3,,0,3.0,231000.0
526302110,13008.0,NAmes,1Fam,6.0,5,MetalSd,CBlock,882,0,0,882.0,0.0,0.0,1,0.0,2,,0,10.0,124500.0
526351100,10200.0,NAmes,1Fam,6.0,5,Plywood,CBlock,1434,0,0,1434.0,1.0,0.0,2,0.0,4,,0,6.0,157000.0
526355080,13860.0,NAmes,1Fam,8.0,7,Plywood,CBlock,2000,704,0,2704.0,1.0,0.0,2,1.0,4,,0,7.0,345000.0
527105070,10179.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,945,663,0,1608.0,0.0,0.0,2,1.0,3,,0,7.0,189500.0
527105130,11792.0,Gilbert,1Fam,8.0,5,VinylSd,PConc,1008,1275,0,2283.0,0.0,0.0,2,1.0,4,,0,8.0,270000.0
527107130,8400.0,Gilbert,1Fam,7.0,5,HdBoard,PConc,958,670,0,1628.0,0.0,0.0,2,1.0,3,Shed,490,6.0,189000.0
527108070,14892.0,Gilbert,1Fam,9.0,5,VinylSd,PConc,1746,0,0,1746.0,1.0,0.0,2,0.0,3,,0,10.0,377500.0
527110020,8530.0,Gilbert,1Fam,7.0,5,HdBoard,PConc,804,670,0,1474.0,0.0,0.0,2,1.0,3,Shed,700,5.0,168500.0
527127100,7296.0,StoneBr,TwnhsE,8.0,5,CemntBd,PConc,2522,0,0,2522.0,1.0,0.0,2,0.0,1,,0,11.0,375000.0
527131030,5664.0,StoneBr,TwnhsE,8.0,5,CemntBd,PConc,1659,0,0,1659.0,1.0,0.0,2,0.0,2,,0,10.0,278000.0
527132090,7380.0,StoneBr,1Fam,8.0,5,CemntBd,PConc,1478,0,0,1478.0,1.0,0.0,2,0.0,2,,0,7.0,240000.0
527146010,8013.0,StoneBr,TwnhsE,8.0,5,CemntBd,PConc,1734,0,0,1734.0,1.0,0.0,2,0.0,2,,0,9.0,239500.0
527161040,8923.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,751,631,0,1382.0,0.0,0.0,2,1.0,3,,0,2.0,177500.0
527162110,10141.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,885,833,0,1718.0,0.0,0.0,2,1.0,3,,0,,185000.0
527162120,7500.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,952,684,0,,1.0,0.0,2,1.0,3,,0,10.0,191000.0
527163040,7837.0,Gilbert,1Fam,6.0,7,VinylSd,PConc,799,772,0,1571.0,0.0,0.0,2,1.0,3,,0,5.0,178000.0
527163070,,Gilbert,1Fam,6.0,8,VinylSd,PConc,680,790,0,1470.0,0.0,0.0,2,1.0,3,Shed,480,4.0,185000.0
527163130,8803.0,Gilbert,1Fam,6.0,5,HdBoard,PConc,707,809,0,1516.0,1.0,0.0,2,1.0,3,,0,7.0,181316.0
527164020,7250.0,Gilbert,1Fam,6.0,5,HdBoard,PConc,1190,0,0,1190.0,0.0,0.0,2,0.0,3,,0,11.0,166000.0
527164060,9636.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,808,785,0,1593.0,0.0,0.0,2,1.0,3,,0,12.0,
527164090,8125.0,Gilbert,1Fam,6.0,5,HdBoard,PConc,702,779,0,1481.0,0.0,0.0,2,1.0,3,,0,3.0,174000.0
527165130,9248.0,Gilbert,1Fam,6.0,6,HdBoard,PConc,1167,0,0,1167.0,1.0,0.0,2,0.0,3,,0,7.0,173000.0
527166010,10762.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,1005,978,0,1983.0,0.0,0.0,2,1.0,3,,0,5.0,225000.0
